,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2036,3498249,WHS3_57,COUNTRY,SWZ,AFR,YEAR,Africa,,,2009,,,,,,,138,138.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2037,3504313,WHS3_57,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2038,3505239,WHS3_57,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2020,,,,,,,2202,2202.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2039,3505738,WHS3_57,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2020,,,,,,,40,40.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2040,3507860,WHS3_57,COUNTRY,BLZ,AMR,YEAR,Americas,,,1997,,,,,,,107,107.0,,,,2024-07-12T15:55:34.113+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2041,3509491,WHS3_57,COUNTRY,BHS,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2042,3509864,WHS3_57,COUNTRY,VEN,AMR,YEAR,Americas,,,2005,,,,,,,823,823.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2043,3510443,WHS3_57,COUNTRY,RUS,EUR,YEAR,Europe,,,2021,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2044,3513673,WHS3_57,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,2,2.0,,,,2024-07-12T15:55:34.113+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2045,3513911,WHS3_57,COUNTRY,BHS,AMR,YEAR,Americas,,,2006,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2046,3514864,WHS3_57,COUNTRY,TCD,AFR,YEAR,Africa,,,2017,,,,,,,24,24.0,,,,2024-07-12T15:55:34.113+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2047,3515516,WHS3_57,COUNTRY,MWI,AFR,YEAR,Africa,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2048,3516276,WHS3_57,COUNTRY,ITA,EUR,YEAR,Europe,,,2009,,,,,,,106,106.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2049,3517531,WHS3_57,REGION,SEAR,,YEAR,,,,2006,,,,,,,4135,4135.0,,,,2024-07-12T15:55:34.113+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2050,3517804,WHS3_57,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2007,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2051,3519155,WHS3_57,COUNTRY,WSM,WPR,YEAR,Western Pacific,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2052,3519594,WHS3_57,COUNTRY,USA,AMR,YEAR,Americas,,,2010,,,,,,,5,5.0,,,,2024-07-12T15:55:34.113+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2053,3519884,WHS3_57,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,3,3.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2054,3521890,WHS3_57,COUNTRY,SVN,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2055,3528999,WHS3_57,COUNTRY,SWE,EUR,YEAR,Europe,,,2012,,,,,,,50,50.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2056,3530020,WHS3_57,COUNTRY,ARM,EUR,YEAR,Europe,,,2012,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2057,3532670,WHS3_57,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2021,,,,,,,4151,4151.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2058,3532971,WHS3_57,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2059,3533893,WHS3_57,COUNTRY,URY,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2060,3535048,WHS3_57,COUNTRY,GHA,AFR,YEAR,Africa,,,2016,,,,,,,11,11.0,,,,2024-07-12T15:55:34.113+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2061,3535335,WHS3_57,COUNTRY,HUN,EUR,YEAR,Europe,,,2000,,,,,,,107,107.0,,,,2024-07-12T15:55:34.113+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2062,3535739,WHS3_57,COUNTRY,KGZ,EUR,YEAR,Europe,,,2001,,,,,,,2328,2328.0,,,,2024-07-12T15:55:34.113+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2063,3537529,WHS3_57,COUNTRY,NOR,EUR,YEAR,Europe,,,2006,,,,,,,2,2.0,,,,2024-07-12T15:55:34.113+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2064,3537835,WHS3_57,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,302,302.0,,,,2024-07-12T15:55:34.113+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2065,3538998,WHS3_57,COUNTRY,ZMB,AFR,YEAR,Africa,,,2014,,,,,,,74,74.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2066,3544970,WHS3_57,COUNTRY,CAF,AFR,YEAR,Africa,,,2014,,,,,,,507,507.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2067,3546152,WHS3_57,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2016,,,,,,,12 032,12032.0,,,,2024-07-12T15:55:34.113+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2068,3547621,WHS3_57,COUNTRY,ZMB,AFR,YEAR,Africa,,,2018,,,,,,,2,2.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2069,3552822,WHS3_57,COUNTRY,PER,AMR,YEAR,Americas,,,2004,,,,,,,1759,1759.0,,,,2024-07-12T15:55:34.113+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2070,3556009,WHS3_57,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2071,3558247,WHS3_57,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2002,,,,,,,33,33.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2072,3558872,WHS3_57,COUNTRY,LVA,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2073,3562570,WHS3_57,COUNTRY,MDA,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2074,3563438,WHS3_57,COUNTRY,CMR,AFR,YEAR,Africa,,,2022,,,,,,,23,23.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2075,3564901,WHS3_57,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2005,,,,,,,25 446,25446.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2076,3565107,WHS3_57,COUNTRY,HTI,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2077,3566147,WHS3_57,COUNTRY,ISL,EUR,YEAR,Europe,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2078,3566298,WHS3_57,REGION,EUR,,YEAR,,,,2002,,,,,,,617 860,617860.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2079,3567417,WHS3_57,COUNTRY,GAB,AFR,YEAR,Africa,,,2008,,,,,,,55,55.0,,,,2024-07-12T15:55:34.113+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2080,3567549,WHS3_57,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2002,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2081,3570443,WHS3_57,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2014,,,,,,,30,30.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2082,3571460,WHS3_57,COUNTRY,BHS,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2083,3576069,WHS3_57,COUNTRY,BWA,AFR,YEAR,Africa,,,2011,,,,,,,214,214.0,,,,2024-07-12T15:55:34.113+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2084,3576538,WHS3_57,COUNTRY,TTO,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2085,3576598,WHS3_57,COUNTRY,BEN,AFR,YEAR,Africa,,,2013,,,,,,,10,10.0,,,,2024-07-12T15:55:34.113+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2086,3579636,WHS3_57,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2020,,,,,,,102,102.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2087,3579668,WHS3_57,COUNTRY,LCA,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2088,3584675,WHS3_57,COUNTRY,BHS,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2089,3585144,WHS3_57,COUNTRY,ERI,AFR,YEAR,Africa,,,1999,,,,,,,33,33.0,,,,2024-07-12T15:55:34.113+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2090,3585241,WHS3_57,COUNTRY,DOM,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2091,3586194,WHS3_57,COUNTRY,NLD,EUR,YEAR,Europe,,,2016,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2092,3587034,WHS3_57,COUNTRY,PAN,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2093,3589134,WHS3_57,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2094,3590728,WHS3_57,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2014,,,,,,,230,230.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2095,3591464,WHS3_57,COUNTRY,SYC,AFR,YEAR,Africa,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2096,3594155,WHS3_57,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2018,,,,,,,5064,5064.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2097,3594945,WHS3_57,COUNTRY,AGO,AFR,YEAR,Africa,,,2005,,,,,,,10,10.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2098,3595324,WHS3_57,COUNTRY,COL,AMR,YEAR,Americas,,,1997,,,,,,,226,226.0,,,,2024-07-12T15:55:34.113+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2099,3596255,WHS3_57,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2017,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2100,3599429,WHS3_57,COUNTRY,TZA,AFR,YEAR,Africa,,,2002,,,,,,,175,175.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2101,3599974,WHS3_57,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,1654,1654.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2102,3600029,WHS3_57,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2016,,,,,,,656,656.0,,,,2024-07-12T15:55:34.113+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2103,3600140,WHS3_57,COUNTRY,PRT,EUR,YEAR,Europe,,,2012,,,,,,,3,3.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2104,3600825,WHS3_57,REGION,WPR,,YEAR,,,,2020,,,,,,,2989,2989.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2105,3601428,WHS3_57,COUNTRY,BLZ,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2106,3602192,WHS3_57,COUNTRY,ZWE,AFR,YEAR,Africa,,,2021,,,,,,,282,282.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2107,3602509,WHS3_57,COUNTRY,SEN,AFR,YEAR,Africa,,,2018,,,,,,,8,8.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2108,3603900,WHS3_57,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,18,18.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2109,3604806,WHS3_57,COUNTRY,VCT,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2110,3604889,WHS3_57,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,2012,,,,,,,1232,1232.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2111,3606538,WHS3_57,COUNTRY,TZA,AFR,YEAR,Africa,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2112,3615210,WHS3_57,COUNTRY,HKG,,YEAR,,,,2014,,,,,,,7,7.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2113,3618519,WHS3_57,COUNTRY,BRB,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2114,3620646,WHS3_57,COUNTRY,WLF,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2115,3620988,WHS3_57,COUNTRY,GBR,EUR,YEAR,Europe,,,2002,,,,,,,72,72.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2116,3624106,WHS3_57,COUNTRY,MRT,AFR,YEAR,Africa,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2117,3625112,WHS3_57,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,,2009,,,,,,,12,12.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2118,3625609,WHS3_57,COUNTRY,MLT,EUR,YEAR,Europe,,,2002,,,,,,,2,2.0,,,,2024-07-12T15:55:34.113+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2119,3629038,WHS3_57,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2004,,,,,,,7647,7647.0,,,,2024-07-12T15:55:34.113+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2120,3629636,WHS3_57,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1999,,,,,,,37,37.0,,,,2024-07-12T15:55:34.113+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2121,3631859,WHS3_57,COUNTRY,HUN,EUR,YEAR,Europe,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2122,3632145,WHS3_57,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2123,3635033,WHS3_57,COUNTRY,MOZ,AFR,YEAR,Africa,,,2009,,,,,,,69,69.0,,,,2024-07-12T15:55:34.113+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2124,3636264,WHS3_57,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,,2019,,,,,,,176,176.0,,,,2024-07-12T15:55:34.113+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2125,3637798,WHS3_57,COUNTRY,LVA,EUR,YEAR,Europe,,,1999,,,,,,,91,91.0,,,,2024-07-12T15:55:34.113+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2126,3639483,WHS3_57,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,13,13.0,,,,2024-07-12T15:55:34.113+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2127,3641794,WHS3_57,COUNTRY,CPV,AFR,YEAR,Africa,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2128,3642935,WHS3_57,COUNTRY,GNQ,AFR,YEAR,Africa,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2129,3646562,WHS3_57,COUNTRY,CUW,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2130,3647583,WHS3_57,COUNTRY,ESP,EUR,YEAR,Europe,,,1999,,,,,,,534,534.0,,,,2024-07-12T15:55:34.113+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2131,3648008,WHS3_57,COUNTRY,SEN,AFR,YEAR,Africa,,,2003,,,,,,,29,29.0,,,,2024-07-12T15:55:34.113+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2132,3648436,WHS3_57,COUNTRY,BLR,EUR,YEAR,Europe,,,2004,,,,,,,4492,4492.0,,,,2024-07-12T15:55:34.113+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2133,3649526,WHS3_57,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2016,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2134,3653526,WHS3_57,REGION,AFR,,YEAR,,,,2022,,,,,,,10 361,10361.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2135,3660047,WHS3_57,COUNTRY,KNA,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2136,3660725,WHS3_57,COUNTRY,TTO,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2137,3662449,WHS3_57,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2138,3662478,WHS3_57,COUNTRY,GMB,AFR,YEAR,Africa,,,2014,,,,,,,35,35.0,,,,2024-07-12T15:55:34.113+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2139,3663952,WHS3_57,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2140,3667656,WHS3_57,COUNTRY,HKG,,YEAR,,,,2007,,,,,,,38,38.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2141,3668122,WHS3_57,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,5,5.0,,,,2024-07-12T15:55:34.113+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2142,3668591,WHS3_57,COUNTRY,NGA,AFR,YEAR,Africa,,,2007,,,,,,,466,466.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2143,3670672,WHS3_57,COUNTRY,SMR,EUR,YEAR,Europe,,,2007,,,,,,,5,5.0,,,,2024-07-12T15:55:34.113+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2144,3675004,WHS3_57,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2001,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2145,3675332,WHS3_57,COUNTRY,COL,AMR,YEAR,Americas,,,2012,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2146,3675558,WHS3_57,COUNTRY,GMB,AFR,YEAR,Africa,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2147,3676769,WHS3_57,COUNTRY,TCD,AFR,YEAR,Africa,,,2018,,,,,,,1457,1457.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2148,3683330,WHS3_57,COUNTRY,MLT,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2149,3683971,WHS3_57,COUNTRY,GUY,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2150,3684036,WHS3_57,COUNTRY,KAZ,EUR,YEAR,Europe,,,2018,,,,,,,1,1.0,,,,2024-07-12T15:55:34.113+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2151,3684357,WHS3_57,COUNTRY,GRC,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2152,3690557,WHS3_57,COUNTRY,SSD,AFR,YEAR,Africa,,,2012,,,,,,,20,20.0,,,,2024-07-12T15:55:34.113+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2153,3691564,WHS3_57,COUNTRY,JAM,AMR,YEAR,Americas,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:55:34.113+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2154,3692888,WHS3_57,COUNTRY,TJK,EUR,YEAR,Europe,,,2019,,,,,,,37,37.0,,,,2024-07-12T15:55:34.113+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
