,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
413,324287,WHS3_41,REGION,SEAR,,YEAR,,,,2002,,,,,,,5596,5596.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
414,324403,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,43,43.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
415,324482,WHS3_41,COUNTRY,RWA,AFR,YEAR,Africa,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
416,325642,WHS3_41,COUNTRY,TCD,AFR,YEAR,Africa,,,1983,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
417,325958,WHS3_41,COUNTRY,BEN,AFR,YEAR,Africa,,,1974,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
418,329596,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,1978,,,,,,,2782,2782.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
419,329774,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,1996,,,,,,,8628,8628.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
420,330889,WHS3_41,COUNTRY,BGR,EUR,YEAR,Europe,,,1995,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
421,330992,WHS3_41,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1980,,,,,,,411,411.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
422,331089,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,1987,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
423,331363,WHS3_41,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1976,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
424,331417,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
425,331460,WHS3_41,COUNTRY,TJK,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
426,331800,WHS3_41,COUNTRY,DNK,EUR,YEAR,Europe,,,1986,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
427,332110,WHS3_41,COUNTRY,NLD,EUR,YEAR,Europe,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
428,332969,WHS3_41,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
429,333773,WHS3_41,COUNTRY,BOL,AMR,YEAR,Americas,,,1985,,,,,,,31,31.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
430,334346,WHS3_41,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1976,,,,,,,21 825,21825.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
431,336780,WHS3_41,COUNTRY,ARG,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
432,337691,WHS3_41,COUNTRY,MOZ,AFR,YEAR,Africa,,,1982,,,,,,,18,18.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
433,338596,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,2014,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
434,339408,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
435,339967,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,1984,,,,,,,127,127.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
436,340104,WHS3_41,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,1984,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
437,340154,WHS3_41,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,1990,,,,,,,7,7.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
438,340418,WHS3_41,COUNTRY,BIH,EUR,YEAR,Europe,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
439,341108,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,1995,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
440,342180,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
441,342410,WHS3_41,COUNTRY,SMR,EUR,YEAR,Europe,,,1974,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
442,342989,WHS3_41,COUNTRY,BLR,EUR,YEAR,Europe,,,2010,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
443,343111,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
444,343368,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
445,344151,WHS3_41,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,1983,,,,,,,20,20.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
446,344212,WHS3_41,COUNTRY,STP,AFR,YEAR,Africa,,,1980,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
447,345005,WHS3_41,COUNTRY,TTO,AMR,YEAR,Americas,,,1987,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
448,345213,WHS3_41,COUNTRY,SYC,AFR,YEAR,Africa,,,1976,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
449,345489,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2003,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
450,346789,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1989,,,,,,,5921,5921.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
451,347704,WHS3_41,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,13,13.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
452,348122,WHS3_41,COUNTRY,SRB,EUR,YEAR,Europe,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
453,348317,WHS3_41,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,1980,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
454,351779,WHS3_41,COUNTRY,USA,AMR,YEAR,Americas,,,1976,,,,,,,128,128.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
455,353294,WHS3_41,COUNTRY,DOM,AMR,YEAR,Americas,,,2009,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
456,353488,WHS3_41,COUNTRY,NCL,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
457,353921,WHS3_41,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
458,354210,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
459,354797,WHS3_41,COUNTRY,MDG,AFR,YEAR,Africa,,,1987,,,,,,,174,174.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
460,355760,WHS3_41,COUNTRY,NIU,WPR,YEAR,Western Pacific,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
461,356880,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
462,357464,WHS3_41,COUNTRY,CPV,AFR,YEAR,Africa,,,1989,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
463,357674,WHS3_41,COUNTRY,MRT,AFR,YEAR,Africa,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
464,360808,WHS3_41,COUNTRY,VCT,AMR,YEAR,Americas,,,1980,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
465,362278,WHS3_41,COUNTRY,MAC,,YEAR,,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
466,364046,WHS3_41,COUNTRY,TON,WPR,YEAR,Western Pacific,,,1983,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
467,365997,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,1979,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
468,368334,WHS3_41,COUNTRY,BFA,AFR,YEAR,Africa,,,1987,,,,,,,28,28.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
469,368412,WHS3_41,COUNTRY,LCA,AMR,YEAR,Americas,,,1976,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
470,371936,WHS3_41,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,342,342.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
471,372920,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,1988,,,,,,,24 026,24026.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
472,375286,WHS3_41,COUNTRY,KEN,AFR,YEAR,Africa,,,2000,,,,,,,15,15.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
473,376294,WHS3_41,COUNTRY,MNE,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
474,376421,WHS3_41,COUNTRY,DNK,EUR,YEAR,Europe,,,1975,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
475,378195,WHS3_41,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1981,,,,,,,15,15.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
476,378723,WHS3_41,COUNTRY,ITA,EUR,YEAR,Europe,,,1989,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
477,378757,WHS3_41,COUNTRY,GIN,AFR,YEAR,Africa,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
478,381613,WHS3_41,COUNTRY,CMR,AFR,YEAR,Africa,,,1981,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
479,383199,WHS3_41,COUNTRY,MAC,,YEAR,,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
480,383577,WHS3_41,COUNTRY,GUM,WPR,YEAR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
481,384059,WHS3_41,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,1989,,,,,,,14,14.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
482,385428,WHS3_41,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,1982,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
483,387129,WHS3_41,COUNTRY,AND,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
484,387938,WHS3_41,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,1996,,,,,,,15,15.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
485,388598,WHS3_41,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
486,390658,WHS3_41,COUNTRY,KGZ,EUR,YEAR,Europe,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
487,390884,WHS3_41,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,1978,,,,,,,2629,2629.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
488,391182,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
489,391299,WHS3_41,COUNTRY,EST,EUR,YEAR,Europe,,,2003,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
490,391484,WHS3_41,COUNTRY,MKD,EUR,YEAR,Europe,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
491,391883,WHS3_41,COUNTRY,CYM,AMR,YEAR,Americas,,,1983,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
492,392447,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,1998,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
493,393115,WHS3_41,COUNTRY,COK,WPR,YEAR,Western Pacific,,,1992,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
494,393200,WHS3_41,COUNTRY,HRV,EUR,YEAR,Europe,,,2005,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
495,394554,WHS3_41,COUNTRY,ECU,AMR,YEAR,Americas,,,1990,,,,,,,3,3.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
496,394689,WHS3_41,COUNTRY,COG,AFR,YEAR,Africa,,,2006,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
497,396685,WHS3_41,COUNTRY,DOM,AMR,YEAR,Americas,,,1983,,,,,,,124,124.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
498,397316,WHS3_41,COUNTRY,ETH,AFR,YEAR,Africa,,,1998,,,,,,,19,19.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
499,397761,WHS3_41,COUNTRY,MWI,AFR,YEAR,Africa,,,2019,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
500,399653,WHS3_41,COUNTRY,BLZ,AMR,YEAR,Americas,,,1982,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
501,400165,WHS3_41,COUNTRY,ALB,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
502,401761,WHS3_41,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1989,,,,,,,639,639.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
503,404142,WHS3_41,COUNTRY,DOM,AMR,YEAR,Americas,,,2005,,,,,,,39,39.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
504,404752,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,1989,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
505,405259,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
506,405666,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
507,408383,WHS3_41,COUNTRY,MAC,,YEAR,,,,1994,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
508,408637,WHS3_41,COUNTRY,MDA,EUR,YEAR,Europe,,,1990,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
509,409014,WHS3_41,COUNTRY,PRY,AMR,YEAR,Americas,,,1993,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
510,409229,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1989,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
511,409502,WHS3_41,COUNTRY,SWE,EUR,YEAR,Europe,,,2009,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
512,410187,WHS3_41,COUNTRY,PER,AMR,YEAR,Americas,,,1997,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
513,410436,WHS3_41,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,1981,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
514,411211,WHS3_41,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2004,,,,,,,539,539.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
515,411875,WHS3_41,COUNTRY,MKD,EUR,YEAR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
516,412048,WHS3_41,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,19,19.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
517,412224,WHS3_41,COUNTRY,GHA,AFR,YEAR,Africa,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
518,412290,WHS3_41,REGION,SEAR,,YEAR,,,,1989,,,,,,,14 313,14313.0,,,,2024-07-12T15:46:58.707+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
519,413279,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
520,413776,WHS3_41,REGION,EUR,,YEAR,,,,2001,,,,,,,1386,1386.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
521,413891,WHS3_41,COUNTRY,SWE,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
522,415089,WHS3_41,COUNTRY,TUR,EUR,YEAR,Europe,,,2015,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
523,415376,WHS3_41,COUNTRY,TJK,EUR,YEAR,Europe,,,2003,,,,,,,14,14.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
524,415408,WHS3_41,COUNTRY,BFA,AFR,YEAR,Africa,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
525,417333,WHS3_41,COUNTRY,MCO,EUR,YEAR,Europe,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
526,417363,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
527,418140,WHS3_41,COUNTRY,RUS,EUR,YEAR,Europe,,,2003,,,,,,,655,655.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
528,418713,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,1998,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
529,418871,WHS3_41,COUNTRY,LVA,EUR,YEAR,Europe,,,2002,,,,,,,45,45.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
530,418943,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1979,,,,,,,101,101.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
531,419230,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,2001,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
532,420895,WHS3_41,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
533,423718,WHS3_41,COUNTRY,MNE,EUR,YEAR,Europe,,,2012,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
534,424295,WHS3_41,COUNTRY,BLR,EUR,YEAR,Europe,,,1995,,,,,,,322,322.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
