,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4455,6008926,WHS3_49,COUNTRY,ARG,YEAR,AMR,Americas,,2011,,,,,,,,0,0.0,,,,2019-09-11T08:27:36+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4456,6098148,WHS3_49,COUNTRY,ATG,YEAR,AMR,Americas,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:27:35+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4457,6009624,WHS3_49,COUNTRY,SVK,YEAR,EUR,Europe,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:29:17+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4458,6100285,WHS3_49,COUNTRY,GUY,YEAR,AMR,Americas,,1985,,,,,,,,0,0.0,,,,2019-09-11T08:28:20+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
4459,6100699,WHS3_49,COUNTRY,BLZ,YEAR,AMR,Americas,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:27:42+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4460,6101660,WHS3_49,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,1980,,,,,,,,2006,2006.0,,,,2019-09-11T08:28:07+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4461,6102314,WHS3_49,COUNTRY,JAM,YEAR,AMR,Americas,,1989,,,,,,,,0,0.0,,,,2019-09-11T08:28:28+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
4462,6012081,WHS3_49,COUNTRY,NER,YEAR,AFR,Africa,,1990,,,,,,,,32,32.0,,,,2019-09-11T08:28:55+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4463,6103568,WHS3_49,COUNTRY,GMB,YEAR,AFR,Africa,,2005,,,,,,,,0,0.0,,,,2019-09-11T08:28:14+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4464,6104755,WHS3_49,COUNTRY,GIN,YEAR,AFR,Africa,,2008,,,,,,,,0,0.0,,,,2019-09-11T08:28:18+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4465,6107355,WHS3_49,COUNTRY,MEX,YEAR,AMR,Americas,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:28:45+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4466,6012727,WHS3_49,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,1998,,,,,,,,0,0.0,,,,2019-09-11T08:29:29+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4467,6108436,WHS3_49,COUNTRY,NIC,YEAR,AMR,Americas,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:28:53+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4468,6109642,WHS3_49,COUNTRY,IRL,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4469,6109910,WHS3_49,COUNTRY,DEU,YEAR,EUR,Europe,,2005,,,,,,,,0,0.0,,,,2019-09-11T08:28:15+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4470,6110823,WHS3_49,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1999,,,,,,,,3,3.0,,,,2019-09-11T08:28:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4471,6110832,WHS3_49,COUNTRY,GNQ,YEAR,AFR,Africa,,2003,,,,,,,,0,0.0,,,,2019-09-11T08:28:08+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4472,6019120,WHS3_49,COUNTRY,NGA,YEAR,AFR,Africa,,1994,,,,,,,,502,502.0,,,,2019-09-11T08:28:56+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
4473,6021001,WHS3_49,COUNTRY,ERI,YEAR,AFR,Africa,,1998,,,,,,,,0,0.0,,,,2019-09-11T08:28:09+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4474,6117024,WHS3_49,COUNTRY,UGA,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2019-09-11T08:29:31+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4475,6120615,WHS3_49,COUNTRY,PER,YEAR,AMR,Americas,,2015,,,,,,,,0,0.0,,,,2019-09-11T08:29:02+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4476,6023423,WHS3_49,COUNTRY,FIN,YEAR,EUR,Europe,,1986,,,,,,,,0,0.0,,,,2019-09-11T08:28:12+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4477,6068062,WHS3_49,COUNTRY,PRT,YEAR,EUR,Europe,,2010,,,,,,,,0,0.0,,,,2019-09-11T08:29:05+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4478,6125793,WHS3_49,COUNTRY,ECU,YEAR,AMR,Americas,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:28:06+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4479,6070183,WHS3_49,COUNTRY,THA,YEAR,SEAR,South-East Asia,,1987,,,,,,,,25,25.0,,,,2019-09-11T08:29:27+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4480,6127816,WHS3_49,COUNTRY,MUS,YEAR,AFR,Africa,,1995,,,,,,,,0,0.0,,,,2019-09-11T08:28:44+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4481,6076196,WHS3_49,COUNTRY,BRN,YEAR,WPR,Western Pacific,,2005,,,,,,,,0,0.0,,,,2019-09-11T08:27:47+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4482,6077325,WHS3_49,COUNTRY,COL,YEAR,AMR,Americas,,2004,,,,,,,,0,0.0,,,,2019-09-11T08:27:56+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4483,6135586,WHS3_49,COUNTRY,UKR,YEAR,EUR,Europe,,2013,,,,,,,,0,0.0,,,,2019-09-11T08:29:32+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4484,6136803,WHS3_49,COUNTRY,FRA,YEAR,EUR,Europe,,1988,,,,,,,,1,1.0,,,,2019-09-11T08:28:13+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4485,6137330,WHS3_49,COUNTRY,KGZ,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:32+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4486,6137756,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,1983,,,,,,,,0,0.0,,,,2019-09-11T08:29:11+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4487,6138683,WHS3_49,COUNTRY,NAM,YEAR,AFR,Africa,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:28:50+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4488,6081187,WHS3_49,COUNTRY,UZB,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:29:37+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4489,6139552,WHS3_49,COUNTRY,TON,YEAR,WPR,Western Pacific,,2010,,,,,,,,0,0.0,,,,2019-09-11T08:29:28+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4490,6139583,WHS3_49,COUNTRY,AGO,YEAR,AFR,Africa,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:27:34+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4491,6142151,WHS3_49,COUNTRY,DEU,YEAR,EUR,Europe,,1991,,,,,,,,3,3.0,,,,2019-09-11T08:28:15+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4492,6142230,WHS3_49,COUNTRY,GTM,YEAR,AMR,Americas,,1992,,,,,,,,0,0.0,,,,2019-09-11T08:28:18+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4493,6087287,WHS3_49,COUNTRY,LAO,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:28:33+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4494,6089388,WHS3_49,COUNTRY,BEL,YEAR,EUR,Europe,,1983,,,,,,,,1,1.0,,,,2019-09-11T08:27:42+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4495,6145745,WHS3_49,COUNTRY,PNG,YEAR,WPR,Western Pacific,,1992,,,,,,,,0,0.0,,,,2019-09-11T08:29:01+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4496,6149279,WHS3_49,COUNTRY,AUS,YEAR,WPR,Western Pacific,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:27:37+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4497,6094393,WHS3_49,COUNTRY,THA,YEAR,SEAR,South-East Asia,,2005,,,,,,,,0,0.0,,,,2019-09-11T08:29:26+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4498,6150463,WHS3_49,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2018,,,,,,,,0,0.0,,,,2019-09-11T08:28:52+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4499,6094693,WHS3_49,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,1990,,,,,,,,5,5.0,,,,2019-09-11T08:29:13+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4500,6152590,WHS3_49,COUNTRY,COL,YEAR,AMR,Americas,,2013,,,,,,,,0,0.0,,,,2019-09-11T08:27:56+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4501,6056869,WHS3_49,COUNTRY,COG,YEAR,AFR,Africa,,2018,,,,,,,,0,0.0,,,,2019-09-11T08:27:57+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4502,6056998,WHS3_49,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:28:11+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4503,6061697,WHS3_49,REGION,EUR,YEAR,,,,1986,,,,,,,,39,39.0,,,,2019-09-11T08:29:43+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4504,6061947,WHS3_49,REGION,EMR,YEAR,,,,2014,,,,,,,,364,364.0,,,,2019-09-11T08:29:42+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4505,6062629,WHS3_49,COUNTRY,ALB,YEAR,EUR,Europe,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:27:33+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4506,6159895,WHS3_49,REGION,EMR,YEAR,,,,1982,,,,,,,,8797,8797.0,,,,2019-09-11T08:29:43+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4507,6161687,WHS3_49,COUNTRY,MLI,YEAR,AFR,Africa,,2006,,,,,,,,0,0.0,,,,2019-09-11T08:28:41+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4508,6161723,WHS3_49,COUNTRY,ETH,YEAR,AFR,Africa,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:10+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4509,6161962,WHS3_49,COUNTRY,SYC,YEAR,AFR,Africa,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:29:15+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4510,6062792,WHS3_49,COUNTRY,CAF,YEAR,AFR,Africa,,2002,,,,,,,,0,0.0,,,,2019-09-11T08:27:53+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4511,6163806,WHS3_49,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,2018,,,,,,,,0,0.0,,,,2019-09-11T08:28:25+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4512,6164370,WHS3_49,COUNTRY,MNG,YEAR,WPR,Western Pacific,,1986,,,,,,,,7,7.0,,,,2019-09-11T08:28:47+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4513,6166404,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,1992,,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4514,6169243,WHS3_49,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2004,,,,,,,,134,134.0,,,,2019-09-11T08:28:23+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4515,6169729,WHS3_49,COUNTRY,NOR,YEAR,EUR,Europe,,2008,,,,,,,,0,0.0,,,,2019-09-11T08:28:57+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4516,6063743,WHS3_49,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,1980,,,,,,,,4151,4151.0,,,,2019-09-11T08:29:23+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4517,6064348,WHS3_49,COUNTRY,NIC,YEAR,AMR,Americas,,2017,,,,,,,,0,0.0,,,,2019-09-11T08:28:53+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4518,6171203,WHS3_49,COUNTRY,MCO,YEAR,EUR,Europe,,1988,,,,,,,,0,0.0,,,,2019-09-11T08:28:46+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
4519,6171669,WHS3_49,COUNTRY,JAM,YEAR,AMR,Americas,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:28:28+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4520,6171977,WHS3_49,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:29:22+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4521,6176682,WHS3_49,COUNTRY,LSO,YEAR,AFR,Africa,,1984,,,,,,,,30,30.0,,,,2019-09-11T08:28:35+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
4522,6176802,WHS3_49,COUNTRY,KEN,YEAR,AFR,Africa,,1986,,,,,,,,133,133.0,,,,2019-09-11T08:28:31+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
4523,6177077,WHS3_49,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2004,,,,,,,,0,0.0,,,,2019-09-11T08:28:52+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4524,6067461,WHS3_49,COUNTRY,FIN,YEAR,EUR,Europe,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:28:11+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4525,6177610,WHS3_49,REGION,AMR,YEAR,,,,1982,,,,,,,,996,996.0,,,,2019-09-11T08:29:42+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4526,6177882,WHS3_49,COUNTRY,SRB,YEAR,EUR,Europe,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:29:15+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4527,6178188,WHS3_49,COUNTRY,IRL,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:28:26+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4528,6178846,WHS3_49,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,1993,,,,,,,,0,0.0,,,,2019-09-11T08:28:34+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4529,6178894,WHS3_49,COUNTRY,SWE,YEAR,EUR,Europe,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:29:24+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4530,6125845,WHS3_49,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,1997,,,,,,,,1,1.0,,,,2019-09-11T08:29:20+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4531,6184354,WHS3_49,COUNTRY,ERI,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:28:09+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4532,6130729,WHS3_49,COUNTRY,GAB,YEAR,AFR,Africa,,2010,,,,,,,,0,0.0,,,,2019-09-11T08:28:13+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
4533,6185571,WHS3_49,COUNTRY,ROU,YEAR,EUR,Europe,,2012,,,,,,,,0,0.0,,,,2019-09-11T08:29:07+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4534,6132582,WHS3_49,COUNTRY,VCT,YEAR,AMR,Americas,,1998,,,,,,,,0,0.0,,,,2019-09-11T08:29:10+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
4535,6186603,WHS3_49,COUNTRY,PER,YEAR,AMR,Americas,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:29:03+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4536,6138829,WHS3_49,COUNTRY,ZMB,YEAR,AFR,Africa,,2013,,,,,,,,0,0.0,,,,2019-09-11T08:29:39+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4537,6142662,WHS3_49,REGION,AFR,YEAR,,,,1990,,,,,,,,4228,4228.0,,,,2019-09-11T08:29:41+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
4538,6189188,WHS3_49,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,1993,,,,,,,,0,0.0,,,,2019-09-11T08:28:04+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4539,6190541,WHS3_49,COUNTRY,ZWE,YEAR,AFR,Africa,,1991,,,,,,,,0,0.0,,,,2019-09-11T08:29:41+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
4540,6190899,WHS3_49,COUNTRY,DZA,YEAR,AFR,Africa,,2011,,,,,,,,0,0.0,,,,2019-09-11T08:27:33+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4541,6192466,WHS3_49,COUNTRY,PRT,YEAR,EUR,Europe,,2004,,,,,,,,0,0.0,,,,2019-09-11T08:29:05+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4542,6144079,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4543,6196870,WHS3_49,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2009,,,,,,,,0,0.0,,,,2019-09-11T08:27:55+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4544,6149847,WHS3_49,REGION,EMR,YEAR,,,,2004,,,,,,,,186,186.0,,,,2019-09-11T08:29:42+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4545,6151891,WHS3_49,COUNTRY,KEN,YEAR,AFR,Africa,,1997,,,,,,,,14,14.0,,,,2019-09-11T08:28:31+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4546,6155717,WHS3_49,COUNTRY,TGO,YEAR,AFR,Africa,,1981,,,,,,,,144,144.0,,,,2019-09-11T08:29:28+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4547,6203066,WHS3_49,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2008,,,,,,,,0,0.0,,,,2019-09-11T08:29:37+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4548,6156698,WHS3_49,COUNTRY,CHE,YEAR,EUR,Europe,,1999,,,,,,,,0,0.0,,,,2019-09-11T08:29:25+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
4549,6205938,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,1995,,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4550,6156935,WHS3_49,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2001,,,,,,,,0,0.0,,,,2019-09-11T08:29:13+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4551,6159008,WHS3_49,COUNTRY,GMB,YEAR,AFR,Africa,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:28:13+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4552,6216580,WHS3_49,COUNTRY,USA,YEAR,AMR,Americas,,1981,,,,,,,,6,6.0,,,,2019-09-11T08:29:36+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
4553,6217278,WHS3_49,COUNTRY,EST,YEAR,EUR,Europe,,2008,,,,,,,,0,0.0,,,,2019-09-11T08:28:09+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
4554,6098525,WHS3_49,COUNTRY,BDI,YEAR,AFR,Africa,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:27:49+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4555,6102922,WHS3_49,COUNTRY,GEO,YEAR,EUR,Europe,,2017,,,,,,,,0,0.0,,,,2019-09-11T08:28:14+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4556,6107873,WHS3_49,COUNTRY,FRA,YEAR,EUR,Europe,,1983,,,,,,,,3,3.0,,,,2019-09-11T08:28:13+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
4557,6111333,WHS3_49,REGION,WPR,YEAR,,,,1997,,,,,,,,9,9.0,,,,2019-09-11T08:29:44+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4558,6116359,WHS3_49,COUNTRY,RUS,YEAR,EUR,Europe,,1996,,,,,,,,3,3.0,,,,2019-09-11T08:29:08+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4559,6122564,WHS3_49,COUNTRY,NLD,YEAR,EUR,Europe,,1982,,,,,,,,0,0.0,,,,2019-09-11T08:28:52+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
4560,6224905,WHS3_49,COUNTRY,AUT,YEAR,EUR,Europe,,1992,,,,,,,,0,0.0,,,,2019-09-11T08:27:38+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
4561,6225648,WHS3_49,REGION,AMR,YEAR,,,,1987,,,,,,,,599,599.0,,,,2019-09-11T08:29:42+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
4562,6124171,WHS3_49,COUNTRY,GRD,YEAR,AMR,Americas,,1980,,,,,,,,0,0.0,,,,2019-09-11T08:28:17+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4563,6226651,WHS3_49,COUNTRY,SGP,YEAR,WPR,Western Pacific,,2016,,,,,,,,0,0.0,,,,2019-09-11T08:29:16+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
4564,6185342,WHS3_49,COUNTRY,GTM,YEAR,AMR,Americas,,1996,,,,,,,,0,0.0,,,,2019-09-11T08:28:18+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
4565,6185975,WHS3_49,COUNTRY,RUS,YEAR,EUR,Europe,,2000,,,,,,,,0,0.0,,,,2019-09-11T08:29:08+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4566,6189049,WHS3_49,COUNTRY,NER,YEAR,AFR,Africa,,2009,,,,,,,,17,17.0,,,,2019-09-11T08:28:55+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4567,6189116,WHS3_49,COUNTRY,COM,YEAR,AFR,Africa,,2005,,,,,,,,0,0.0,,,,2019-09-11T08:27:57+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4568,6230404,WHS3_49,COUNTRY,IRL,YEAR,EUR,Europe,,1993,,,,,,,,0,0.0,,,,2019-09-11T08:28:26+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
4569,6192875,WHS3_49,COUNTRY,MRT,YEAR,AFR,Africa,,1997,,,,,,,,5,5.0,,,,2019-09-11T08:28:43+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4570,6231525,WHS3_49,COUNTRY,UKR,YEAR,EUR,Europe,,1997,,,,,,,,0,0.0,,,,2019-09-11T08:29:33+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4571,6197299,WHS3_49,COUNTRY,UKR,YEAR,EUR,Europe,,1995,,,,,,,,1,1.0,,,,2019-09-11T08:29:33+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
4572,6197801,WHS3_49,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,1997,,,,,,,,12,12.0,,,,2019-09-11T08:28:51+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4573,6234230,WHS3_49,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2000,,,,,,,,79,79.0,,,,2019-09-11T08:29:22+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
4574,6198119,WHS3_49,COUNTRY,MLT,YEAR,EUR,Europe,,1980,,,,,,,,0,0.0,,,,2019-09-11T08:28:42+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
4575,6236638,WHS3_49,COUNTRY,TJK,YEAR,EUR,Europe,,2007,,,,,,,,0,0.0,,,,2019-09-11T08:29:26+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4576,6237843,WHS3_49,COUNTRY,CHL,YEAR,AMR,Americas,,2014,,,,,,,,0,0.0,,,,2019-09-11T08:27:54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
