,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1281,1735430,WHS3_43,COUNTRY,CAF,YEAR,AFR,Africa,,1990,,,,,,,,46,46.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1282,1738829,WHS3_43,COUNTRY,SWE,YEAR,EUR,Europe,,1977,,,,,,,,6494,6494.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1283,1739447,WHS3_43,COUNTRY,BOL,YEAR,AMR,Americas,,2003,,,,,,,,46,46.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1284,1739741,WHS3_43,COUNTRY,CZE,YEAR,EUR,Europe,,1993,,,,,,,,72,72.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1285,1740157,WHS3_43,COUNTRY,MUS,YEAR,AFR,Africa,,1984,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1286,1740174,WHS3_43,COUNTRY,ARM,YEAR,EUR,Europe,,2015,,,,,,,,27,27.0,,,,2024-07-12T15:46:58.707+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1287,1741877,WHS3_43,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,1988,,,,,,,,3327,3327.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1288,1752252,WHS3_43,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1980,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1289,1752813,WHS3_43,COUNTRY,POL,YEAR,EUR,Europe,,1983,,,,,,,,185,185.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1290,1752888,WHS3_43,COUNTRY,CYM,YEAR,AMR,Americas,,2000,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1291,1753543,WHS3_43,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,1988,,,,,,,,334 324,334324.0,,,,2024-07-12T15:46:58.707+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1292,1755458,WHS3_43,COUNTRY,AUT,YEAR,EUR,Europe,,2007,,,,,,,,133,133.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1293,1759511,WHS3_43,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1992,,,,,,,,14,14.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1294,1759737,WHS3_43,COUNTRY,GRD,YEAR,AMR,Americas,,1992,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1295,1760301,WHS3_43,COUNTRY,GRC,YEAR,EUR,Europe,,1975,,,,,,,,6398,6398.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1296,1765724,WHS3_43,COUNTRY,TKL,YEAR,WPR,Western Pacific,,1998,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1297,1768161,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,2013,,,,,,,,58,58.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1298,1772953,WHS3_43,COUNTRY,WSM,YEAR,WPR,Western Pacific,,2010,,,,,,,,22,22.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1299,1773932,WHS3_43,COUNTRY,MLI,YEAR,AFR,Africa,,1980,,,,,,,,2811,2811.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1300,1774859,WHS3_43,COUNTRY,ATG,YEAR,AMR,Americas,,1993,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1301,1775067,WHS3_43,COUNTRY,VEN,YEAR,AMR,Americas,,2014,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1302,1775736,WHS3_43,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,2001,,,,,,,,86 805,86805.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1303,1775977,WHS3_43,COUNTRY,GMB,YEAR,AFR,Africa,,2023,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1304,1779780,WHS3_43,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,1981,,,,,,,,170,170.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1305,1780080,WHS3_43,COUNTRY,UZB,YEAR,EUR,Europe,,2023,,,,,,,,171,171.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1306,1780569,WHS3_43,COUNTRY,BWA,YEAR,AFR,Africa,,1996,,,,,,,,38,38.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1307,1782974,WHS3_43,COUNTRY,PYF,YEAR,WPR,Western Pacific,,1996,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1308,1786724,WHS3_43,COUNTRY,BRA,YEAR,AMR,Americas,,2014,,,,,,,,8338,8338.0,,,,2024-07-12T15:46:58.707+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1309,1786979,WHS3_43,COUNTRY,IND,YEAR,SEAR,South-East Asia,,2005,,,,,,,,31 122,31122.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1310,1790095,WHS3_43,COUNTRY,TGO,YEAR,AFR,Africa,,2011,,,,,,,,34,34.0,,,,2024-07-12T15:46:58.707+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1311,1794487,WHS3_43,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,2018,,,,,,,,40,40.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1312,1794595,WHS3_43,COUNTRY,VEN,YEAR,AMR,Americas,,1975,,,,,,,,9948,9948.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1313,1795012,WHS3_43,COUNTRY,GIN,YEAR,AFR,Africa,,1977,,,,,,,,1292,1292.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1314,1795849,WHS3_43,COUNTRY,CIV,YEAR,AFR,Africa,,1975,,,,,,,,21 275,21275.0,,,,2024-07-12T15:46:58.707+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
1315,1795887,WHS3_43,COUNTRY,FIN,YEAR,EUR,Europe,,1976,,,,,,,,105,105.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1316,1796359,WHS3_43,COUNTRY,ARM,YEAR,EUR,Europe,,2021,,,,,,,,6,6.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1317,1796396,WHS3_43,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2012,,,,,,,,22 523,22523.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1318,1800899,WHS3_43,REGION,EMR,YEAR,,,,2010,,,,,,,,6286,6286.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1319,1801331,WHS3_43,COUNTRY,GBR,YEAR,EUR,Europe,,1978,,,,,,,,70 509,70509.0,,,,2024-07-12T15:46:58.707+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1320,1802243,WHS3_43,COUNTRY,COM,YEAR,AFR,Africa,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1321,1807827,WHS3_43,COUNTRY,MOZ,YEAR,AFR,Africa,,2005,,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1322,1809021,WHS3_43,COUNTRY,NIC,YEAR,AMR,Americas,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1323,1813766,WHS3_43,COUNTRY,ZMB,YEAR,AFR,Africa,,1990,,,,,,,,200,200.0,,,,2024-07-12T15:46:58.707+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1324,1813806,WHS3_43,COUNTRY,COL,YEAR,AMR,Americas,,2009,,,,,,,,407,407.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1325,1815874,WHS3_43,COUNTRY,SXM,YEAR,AMR,Americas,,2018,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1326,1817253,WHS3_43,COUNTRY,CPV,YEAR,AFR,Africa,,1979,,,,,,,,441,441.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1327,1821783,WHS3_43,COUNTRY,LBR,YEAR,AFR,Africa,,1987,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1328,1822626,WHS3_43,COUNTRY,NCL,YEAR,WPR,Western Pacific,,2003,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1329,1823045,WHS3_43,COUNTRY,NLD,YEAR,EUR,Europe,,2022,,,,,,,,129,129.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1330,1823469,WHS3_43,COUNTRY,GMB,YEAR,AFR,Africa,,1976,,,,,,,,73,73.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1331,1823511,WHS3_43,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2002,,,,,,,,10,10.0,,,,2024-07-12T15:46:58.707+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1332,1823596,WHS3_43,COUNTRY,GNB,YEAR,AFR,Africa,,1984,,,,,,,,464,464.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1333,1829448,WHS3_43,COUNTRY,GEO,YEAR,EUR,Europe,,1999,,,,,,,,233,233.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1334,1830440,WHS3_43,COUNTRY,CUB,YEAR,AMR,Americas,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1335,1830682,WHS3_43,COUNTRY,BEL,YEAR,EUR,Europe,,2023,,,,,,,,1046,1046.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1336,1834786,WHS3_43,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,2017,,,,,,,,1,1.0,,,,2024-07-12T15:46:58.707+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1337,1836582,WHS3_43,COUNTRY,ALB,YEAR,EUR,Europe,,1987,,,,,,,,112,112.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1338,1837289,WHS3_43,COUNTRY,CHN,YEAR,WPR,Western Pacific,,2005,,,,,,,,3844,3844.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1339,1841712,WHS3_43,COUNTRY,AGO,YEAR,AFR,Africa,,2005,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1340,1843591,WHS3_43,COUNTRY,MEX,YEAR,AMR,Americas,,2019,,,,,,,,874,874.0,,,,2024-07-12T15:46:58.707+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1341,1843726,WHS3_43,COUNTRY,BOL,YEAR,AMR,Americas,,2018,,,,,,,,21,21.0,,,,2024-07-12T15:46:58.707+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1342,1844387,WHS3_43,COUNTRY,BHS,YEAR,AMR,Americas,,2007,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1343,1850560,WHS3_43,REGION,EUR,YEAR,,,,2016,,,,,,,,69 937,69937.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1344,1850656,WHS3_43,COUNTRY,GRC,YEAR,EUR,Europe,,2009,,,,,,,,27,27.0,,,,2024-07-12T15:46:58.707+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1345,1855412,WHS3_43,COUNTRY,MYS,YEAR,WPR,Western Pacific,,1992,,,,,,,,25,25.0,,,,2024-07-12T15:46:58.707+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1346,1856015,WHS3_43,COUNTRY,CRI,YEAR,AMR,Americas,,2016,,,,,,,,23,23.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1347,1856774,WHS3_43,COUNTRY,MSR,YEAR,AMR,Americas,,1995,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
1348,1857633,WHS3_43,COUNTRY,TON,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1349,1857677,WHS3_43,COUNTRY,SGP,YEAR,WPR,Western Pacific,,1986,,,,,,,,9,9.0,,,,2024-07-12T15:46:58.707+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1350,1857845,WHS3_43,COUNTRY,KGZ,YEAR,EUR,Europe,,2003,,,,,,,,9,9.0,,,,2024-07-12T15:46:58.707+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1351,1863059,WHS3_43,REGION,AFR,YEAR,,,,2016,,,,,,,,1435,1435.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1352,1863100,WHS3_43,COUNTRY,FRA,YEAR,EUR,Europe,,1983,,,,,,,,112,112.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1353,1863122,WHS3_43,COUNTRY,BRA,YEAR,AMR,Americas,,1976,,,,,,,,28 607,28607.0,,,,2024-07-12T15:46:58.707+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1354,1863929,WHS3_43,COUNTRY,MNP,YEAR,WPR,Western Pacific,,2004,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1355,1868340,WHS3_43,COUNTRY,GIN,YEAR,AFR,Africa,,1987,,,,,,,,1759,1759.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1356,1877671,WHS3_43,COUNTRY,ALB,YEAR,EUR,Europe,,1980,,,,,,,,137,137.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1357,1878783,WHS3_43,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2013,,,,,,,,87 610,87610.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1358,1883260,WHS3_43,COUNTRY,BHS,YEAR,AMR,Americas,,1987,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1359,1890170,WHS3_43,COUNTRY,KNA,YEAR,AMR,Americas,,2022,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1360,1891658,WHS3_43,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,2,2.0,,,,2024-07-12T15:46:58.707+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1361,1892044,WHS3_43,COUNTRY,PYF,YEAR,WPR,Western Pacific,,2010,,,,,,,,12,12.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1362,1895781,WHS3_43,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2021,,,,,,,,40,40.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1363,1896759,WHS3_43,COUNTRY,KOR,YEAR,WPR,Western Pacific,,1979,,,,,,,,789,789.0,,,,2024-07-12T15:46:58.707+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1364,1897064,WHS3_43,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,1985,,,,,,,,10 238,10238.0,,,,2024-07-12T15:46:58.707+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1365,1897102,WHS3_43,COUNTRY,SYC,YEAR,AFR,Africa,,2006,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1366,1897377,WHS3_43,COUNTRY,MRT,YEAR,AFR,Africa,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1367,1897422,WHS3_43,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2016,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1368,1897884,WHS3_43,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2001,,,,,,,,16 886,16886.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1369,1898012,WHS3_43,COUNTRY,TGO,YEAR,AFR,Africa,,1987,,,,,,,,2149,2149.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1370,1898285,WHS3_43,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,2006,,,,,,,,89,89.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1371,1898454,WHS3_43,COUNTRY,NRU,YEAR,WPR,Western Pacific,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1372,1902567,WHS3_43,COUNTRY,ASM,YEAR,WPR,Western Pacific,,1999,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1373,1903357,WHS3_43,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,1974,,,,,,,,158,158.0,,,,2024-07-12T15:46:58.707+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1374,1903492,WHS3_43,COUNTRY,GRC,YEAR,EUR,Europe,,2012,,,,,,,,56,56.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1375,1906063,WHS3_43,COUNTRY,COD,YEAR,AFR,Africa,,2010,,,,,,,,2157,2157.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1376,1909440,WHS3_43,COUNTRY,CIV,YEAR,AFR,Africa,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1377,1910042,WHS3_43,COUNTRY,BDI,YEAR,AFR,Africa,,1983,,,,,,,,5775,5775.0,,,,2024-07-12T15:46:58.707+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
1378,1910067,WHS3_43,COUNTRY,MEX,YEAR,AMR,Americas,,2021,,,,,,,,22,22.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1379,1910748,WHS3_43,COUNTRY,BLZ,YEAR,AMR,Americas,,2012,,,,,,,,44,44.0,,,,2024-07-12T15:46:58.707+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1380,1911727,WHS3_43,COUNTRY,GIN,YEAR,AFR,Africa,,2004,,,,,,,,52,52.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1381,1916350,WHS3_43,COUNTRY,CYP,YEAR,EUR,Europe,,2006,,,,,,,,8,8.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1382,1916705,WHS3_43,COUNTRY,AIA,YEAR,AMR,Americas,,2001,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1383,1918168,WHS3_43,COUNTRY,BEL,YEAR,EUR,Europe,,2006,,,,,,,,196,196.0,,,,2024-07-12T15:46:58.707+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1384,1918218,WHS3_43,COUNTRY,ESP,YEAR,EUR,Europe,,1993,,,,,,,,6229,6229.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1385,1923371,WHS3_43,COUNTRY,HUN,YEAR,EUR,Europe,,2016,,,,,,,,5,5.0,,,,2024-07-12T15:46:58.707+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1386,1924161,WHS3_43,COUNTRY,ARM,YEAR,EUR,Europe,,2010,,,,,,,,4,4.0,,,,2024-07-12T15:46:58.707+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1387,1926875,WHS3_43,COUNTRY,HND,YEAR,AMR,Americas,,1984,,,,,,,,630,630.0,,,,2024-07-12T15:46:58.707+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1388,1930324,WHS3_43,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,1977,,,,,,,,99,99.0,,,,2024-07-12T15:46:58.707+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1389,1930484,WHS3_43,COUNTRY,BRA,YEAR,AMR,Americas,,2004,,,,,,,,1146,1146.0,,,,2024-07-12T15:46:58.707+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1390,1930512,WHS3_43,COUNTRY,VUT,YEAR,WPR,Western Pacific,,1993,,,,,,,,161,161.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1391,1930794,WHS3_43,COUNTRY,PAN,YEAR,AMR,Americas,,1982,,,,,,,,79,79.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
1392,1931202,WHS3_43,REGION,EUR,YEAR,,,,1987,,,,,,,,103 004,103004.0,,,,2024-07-12T15:46:58.707+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1393,1931711,WHS3_43,COUNTRY,GAB,YEAR,AFR,Africa,,1980,,,,,,,,3065,3065.0,,,,2024-07-12T15:46:58.707+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1394,1931881,WHS3_43,COUNTRY,CAN,YEAR,AMR,Americas,,1981,,,,,,,,2632,2632.0,,,,2024-07-12T15:46:58.707+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1395,1932061,WHS3_43,REGION,EMR,YEAR,,,,2022,,,,,,,,1449,1449.0,,,,2024-07-12T15:46:58.707+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1396,1936901,WHS3_43,COUNTRY,WLF,YEAR,WPR,Western Pacific,,2013,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1397,1938896,WHS3_43,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,1993,,,,,,,,45 083,45083.0,,,,2024-07-12T15:46:58.707+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1398,1939254,WHS3_43,COUNTRY,GRC,YEAR,EUR,Europe,,2021,,,,,,,,0,0.0,,,,2024-07-12T15:46:58.707+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1399,1945363,WHS3_43,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,1982,,,,,,,,43 905,43905.0,,,,2024-07-12T15:46:58.707+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
