,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
669,1456942,WHS3_45,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,5,5.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
670,1457989,WHS3_45,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2011,,,,,,,299,299.0,,,,2019-10-11T14:09:18+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
671,1458559,WHS3_45,COUNTRY,LTU,YEAR,EUR,Europe,,,2009,,,,,,,No data,,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
672,1459641,WHS3_45,COUNTRY,GNQ,YEAR,AFR,Africa,,,2020,,,,,,,9,9.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
673,1465101,WHS3_45,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2020,,,,,,,1150,1150.0,,,,2021-09-13T09:45:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
674,1469625,WHS3_45,COUNTRY,LCA,YEAR,AMR,Americas,,,2006,,,,,,,5,5.0,,,,2019-10-11T14:15:04+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
675,1470159,WHS3_45,COUNTRY,GHA,YEAR,AFR,Africa,,,2020,,,,,,,260,260.0,,,,2021-09-13T09:45:19+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
676,1472130,WHS3_45,COUNTRY,MEX,YEAR,AMR,Americas,,,2016,,,,,,,152,152.0,,,,2019-10-11T13:32:25+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
677,1480083,WHS3_45,COUNTRY,COD,YEAR,AFR,Africa,,,2007,,,,,,,8820,8820.0,,,,2019-10-11T14:09:14+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
678,1482156,WHS3_45,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,22,22.0,,,,2021-09-13T09:45:18+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
679,1485116,WHS3_45,COUNTRY,BLR,YEAR,EUR,Europe,,,2020,,,,,,,0,0.0,,,,2021-09-13T09:45:17+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
680,1486724,WHS3_45,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2021,,,,,,,3,3.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
681,1487213,WHS3_45,COUNTRY,ALB,YEAR,EUR,Europe,,,2021,,,,,,,No data,,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
682,1489110,WHS3_45,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2022,,,,,,,0,0.0,,,,2023-09-12T08:25:07+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
683,1491878,WHS3_45,COUNTRY,TUR,YEAR,EUR,Europe,,,2007,,,,,,,No data,,,,,2019-10-11T14:15:06+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
684,1494059,WHS3_45,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2009,,,,,,,2,2.0,,,,2019-10-11T14:09:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
685,1502849,WHS3_45,COUNTRY,CPV,YEAR,AFR,Africa,,,2017,,,,,,,9,9.0,,,,2018-12-10T09:08:08+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
686,1504626,WHS3_45,COUNTRY,PER,YEAR,AMR,Americas,,,2018,,,,,,,28,28.0,,,,2019-10-07T13:37:52+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
687,1505512,WHS3_45,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,,2021,,,,,,,1025,1025.0,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
688,1507827,WHS3_45,COUNTRY,DOM,YEAR,AMR,Americas,,,2019,,,,,,,175,175.0,,,,2020-09-04T12:29:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
689,1508407,WHS3_45,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2020,,,,,,,No data,,,,,2021-09-13T09:45:20+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
690,1509386,WHS3_45,COUNTRY,TUR,YEAR,EUR,Europe,,,2006,,,,,,,No data,,,,,2019-10-11T14:15:05+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
691,1510147,WHS3_45,COUNTRY,BFA,YEAR,AFR,Africa,,,2021,,,,,,,250,250.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
692,1511592,WHS3_45,COUNTRY,ETH,YEAR,AFR,Africa,,,2021,,,,,,,2589,2589.0,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
693,1511675,WHS3_45,COUNTRY,PRY,YEAR,AMR,Americas,,,2009,,,,,,,404,404.0,,,,2019-10-11T14:15:08+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
694,1511968,WHS3_45,COUNTRY,RWA,YEAR,AFR,Africa,,,2008,,,,,,,34,34.0,,,,2019-10-11T14:09:26+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
695,1513553,WHS3_45,COUNTRY,SUR,YEAR,AMR,Americas,,,2021,,,,,,,16,16.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
696,1513811,WHS3_45,COUNTRY,COD,YEAR,AFR,Africa,,,2016,,,,,,,3765,3765.0,,,,2019-10-11T13:32:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
697,1517560,WHS3_45,COUNTRY,NER,YEAR,AFR,Africa,,,2016,,,,,,,350,350.0,,,,2019-10-11T13:32:25+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
698,1520256,WHS3_45,COUNTRY,LBR,YEAR,AFR,Africa,,,2007,,,,,,,319,319.0,,,,2019-10-11T14:09:14+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
699,1520362,WHS3_45,COUNTRY,BWA,YEAR,AFR,Africa,,,2009,,,,,,,No data,,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
700,1520480,WHS3_45,COUNTRY,BHS,YEAR,AMR,Americas,,,2017,,,,,,,No data,,,,,2018-12-10T09:08:10+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
701,1530997,WHS3_45,COUNTRY,MNE,YEAR,EUR,Europe,,,2022,,,,,,,0,0.0,,,,2023-09-12T08:25:07+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
702,1536540,WHS3_45,COUNTRY,MDA,YEAR,EUR,Europe,,,2013,,,,,,,No data,,,,,2019-10-11T14:09:06+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
703,1538544,WHS3_45,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,2012,,,,,,,94,94.0,,,,2019-10-11T14:09:31+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
704,1543006,WHS3_45,COUNTRY,HUN,YEAR,EUR,Europe,,,2014,,,,,,,No data,,,,,2019-10-11T13:32:16+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
705,1544058,WHS3_45,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2006,,,,,,,666,666.0,,,,2019-10-11T14:09:23+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
706,1549778,WHS3_45,COUNTRY,ISL,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2019-10-07T13:37:50+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
707,1550984,WHS3_45,COUNTRY,ISR,YEAR,EUR,Europe,,,2012,,,,,,,No data,,,,,2019-10-11T14:09:20+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
708,1556366,WHS3_45,COUNTRY,NAM,YEAR,AFR,Africa,,,2008,,,,,,,No data,,,,,2019-10-11T14:09:15+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
709,1557216,WHS3_45,COUNTRY,BRA,YEAR,AMR,Americas,,,2014,,,,,,,31064,31064.0,,,,2019-10-11T13:32:15+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
710,1558065,WHS3_45,COUNTRY,CHL,YEAR,AMR,Americas,,,2005,,,,,,,1,1.0,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
711,1564025,WHS3_45,COUNTRY,SEN,YEAR,AFR,Africa,,,2015,,,,,,,248,248.0,,,,2019-10-11T13:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
712,1570383,WHS3_45,COUNTRY,SOM,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,139,139.0,,,,2019-10-11T14:09:31+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
713,1573331,WHS3_45,COUNTRY,NGA,YEAR,AFR,Africa,,,2007,,,,,,,4665,4665.0,,,,2019-10-11T14:09:14+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
714,1574551,WHS3_45,COUNTRY,LCA,YEAR,AMR,Americas,,,2021,,,,,,,9,9.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
715,1581342,WHS3_45,COUNTRY,MNE,YEAR,EUR,Europe,,,2017,,,,,,,No data,,,,,2018-12-10T09:08:10+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
716,1585027,WHS3_45,COUNTRY,MLT,YEAR,EUR,Europe,,,2009,,,,,,,No data,,,,,2019-10-11T14:09:28+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
717,1585368,WHS3_45,COUNTRY,SGP,YEAR,WPR,Western Pacific,,,2012,,,,,,,15,15.0,,,,2019-10-11T14:09:08+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
718,1585993,WHS3_45,COUNTRY,DOM,YEAR,AMR,Americas,,,2013,,,,,,,128,128.0,,,,2019-10-11T14:09:10+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
719,1587359,WHS3_45,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2014,,,,,,,0,0.0,,,,2019-10-11T13:32:12+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
720,1589328,WHS3_45,COUNTRY,ETH,YEAR,AFR,Africa,,,2019,,,,,,,3201,3201.0,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
721,1590824,WHS3_45,COUNTRY,SEN,YEAR,AFR,Africa,,,2014,,,,,,,233,233.0,,,,2019-10-11T13:32:14+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
722,1591154,WHS3_45,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2015,,,,,,,446,446.0,,,,2019-10-11T13:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
723,1594772,WHS3_45,COUNTRY,DMA,YEAR,AMR,Americas,,,2009,,,,,,,1,1.0,,,,2019-10-11T14:09:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
724,1596627,WHS3_45,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2016,,,,,,,672,672.0,,,,2019-10-11T13:32:25+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
725,1596803,WHS3_45,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,2018,,,,,,,17017,17017.0,,,,2019-10-07T13:37:53+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
726,1598663,WHS3_45,COUNTRY,ARG,YEAR,AMR,Americas,,,2011,,,,,,,340,340.0,,,,2019-10-11T14:09:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
727,1600834,WHS3_45,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2015,,,,,,,No data,,,,,2019-10-11T13:32:21+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
728,1603175,WHS3_45,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2007,,,,,,,887,887.0,,,,2019-10-11T14:09:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
729,1603300,WHS3_45,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2009,,,,,,,122,122.0,,,,2019-10-11T14:09:16+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
730,1605528,WHS3_45,COUNTRY,MRT,YEAR,AFR,Africa,,,2017,,,,,,,28,28.0,,,,2018-12-10T09:08:08+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
731,1608222,WHS3_45,COUNTRY,SLB,YEAR,WPR,Western Pacific,,,2013,,,,,,,30,30.0,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
732,1616171,WHS3_45,COUNTRY,BFA,YEAR,AFR,Africa,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:18+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
733,1618077,WHS3_45,COUNTRY,LSO,YEAR,AFR,Africa,,,2015,,,,,,,2,2.0,,,,2019-10-11T13:32:18+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
734,1619968,WHS3_45,COUNTRY,GEO,YEAR,EUR,Europe,,,2013,,,,,,,No data,,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
735,1620381,WHS3_45,COUNTRY,SLV,YEAR,AMR,Americas,,,2019,,,,,,,1,1.0,,,,2020-09-04T12:29:29+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
736,1620382,WHS3_45,COUNTRY,TJK,YEAR,EUR,Europe,,,2022,,,,,,,7,7.0,,,,2023-09-12T08:25:08+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
737,1621157,WHS3_45,COUNTRY,KNA,YEAR,AMR,Americas,,,2018,,,,,,,No data,,,,,2019-10-07T13:37:54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
738,1625221,WHS3_45,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2016,,,,,,,3054,3054.0,,,,2019-10-11T13:32:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
739,1626415,WHS3_45,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,2022,,,,,,,1234,1234.0,,,,2023-09-12T08:25:10+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
740,1627073,WHS3_45,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2008,,,,,,,7,7.0,,,,2019-10-11T14:09:26+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
741,1627318,WHS3_45,COUNTRY,KEN,YEAR,AFR,Africa,,,2016,,,,,,,No data,,,,,2019-10-11T13:32:26+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
742,1632806,WHS3_45,COUNTRY,MDG,YEAR,AFR,Africa,,,2014,,,,,,,1617,1617.0,,,,2019-10-11T13:32:15+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
743,1635520,WHS3_45,COUNTRY,BIH,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2018-12-10T09:08:07+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
744,1637308,WHS3_45,COUNTRY,TCD,YEAR,AFR,Africa,,,2018,,,,,,,342,342.0,,,,2019-10-07T13:37:53+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
745,1638157,WHS3_45,COUNTRY,ZAF,YEAR,AFR,Africa,,,2012,,,,,,,15,15.0,,,,2019-10-11T14:09:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
746,1640237,WHS3_45,COUNTRY,TCD,YEAR,AFR,Africa,,,2006,,,,,,,No data,,,,,2019-10-11T14:14:58+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
747,1642963,WHS3_45,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2005,,,,,,,746,746.0,,,,2019-10-11T14:14:57+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
748,1642995,WHS3_45,COUNTRY,SWZ,YEAR,AFR,Africa,,,2015,,,,,,,No data,,,,,2019-10-11T13:32:21+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
749,1643036,WHS3_45,COUNTRY,CMR,YEAR,AFR,Africa,,,2007,,,,,,,549,549.0,,,,2019-10-11T14:15:06+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
750,1646220,WHS3_45,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:19+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
751,1646438,WHS3_45,COUNTRY,ECU,YEAR,AMR,Americas,,,2006,,,,,,,95,95.0,,,,2019-10-11T14:14:58+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
752,1648104,WHS3_45,COUNTRY,LSO,YEAR,AFR,Africa,,,2012,,,,,,,No data,,,,,2019-10-11T14:09:09+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
753,1648116,WHS3_45,COUNTRY,RUS,YEAR,EUR,Europe,,,2016,,,,,,,No data,,,,,2019-10-11T13:32:27+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
754,1649067,WHS3_45,COUNTRY,MDG,YEAR,AFR,Africa,,,2013,,,,,,,1569,1569.0,,,,2019-10-11T14:09:32+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
755,1650249,WHS3_45,COUNTRY,AUT,YEAR,EUR,Europe,,,2019,,,,,,,No data,,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
756,1651582,WHS3_45,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,2011,,,,,,,216,216.0,,,,2019-10-11T14:15:10+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
757,1651771,WHS3_45,COUNTRY,MDA,YEAR,EUR,Europe,,,2008,,,,,,,No data,,,,,2019-10-11T14:09:11+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
758,1652157,WHS3_45,COUNTRY,DMA,YEAR,AMR,Americas,,,2012,,,,,,,0,0.0,,,,2019-10-11T14:09:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
759,1655868,WHS3_45,COUNTRY,ARG,YEAR,AMR,Americas,,,2008,,,,,,,388,388.0,,,,2019-10-11T14:15:00+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
760,1658231,WHS3_45,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,392,392.0,,,,2019-10-11T14:09:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
761,1661783,WHS3_45,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,,2016,,,,,,,6,6.0,,,,2019-10-11T13:32:23+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
762,1663769,WHS3_45,COUNTRY,ISR,YEAR,EUR,Europe,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:19+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
763,1665722,WHS3_45,COUNTRY,SVK,YEAR,EUR,Europe,,,2016,,,,,,,0,0.0,,,,2019-10-11T13:32:22+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
764,1670586,WHS3_45,COUNTRY,AUS,YEAR,WPR,Western Pacific,,,2005,,,,,,,No data,,,,,2019-10-11T14:15:03+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
765,1671572,WHS3_45,COUNTRY,HTI,YEAR,AMR,Americas,,,2014,,,,,,,No data,,,,,2019-10-11T13:32:16+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
766,1676074,WHS3_45,COUNTRY,ARG,YEAR,AMR,Americas,,,2015,,,,,,,290,290.0,,,,2019-10-11T13:32:19+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
767,1677133,WHS3_45,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,0,0.0,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
768,1686117,WHS3_45,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,0,0.0,,,,2019-10-11T14:09:06+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
769,1686402,WHS3_45,COUNTRY,HTI,YEAR,AMR,Americas,,,2011,,,,,,,No data,,,,,2019-10-11T14:09:08+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
770,1686984,WHS3_45,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,1,1.0,,,,2019-10-11T14:09:17+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
771,1689660,WHS3_45,COUNTRY,ZAF,YEAR,AFR,Africa,,,2010,,,,,,,No data,,,,,2019-10-11T14:15:10+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
772,1690936,WHS3_45,COUNTRY,FIN,YEAR,EUR,Europe,,,2013,,,,,,,No data,,,,,2019-10-11T14:15:13+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
773,1693115,WHS3_45,COUNTRY,DMA,YEAR,AMR,Americas,,,2019,,,,,,,0,0.0,,,,2020-09-04T12:29:28+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
774,1696156,WHS3_45,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2013,,,,,,,7,7.0,,,,2019-10-11T14:09:10+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
775,1696379,WHS3_45,COUNTRY,CAF,YEAR,AFR,Africa,,,2021,,,,,,,No data,,,,,2022-09-06T14:22:14+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
776,1699213,WHS3_45,COUNTRY,CHL,YEAR,AMR,Americas,,,2019,,,,,,,4,4.0,,,,2020-09-04T12:29:29+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
777,1701029,WHS3_45,COUNTRY,NZL,YEAR,WPR,Western Pacific,,,2011,,,,,,,1,1.0,,,,2019-10-11T14:09:18+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
778,1702436,WHS3_45,COUNTRY,CHE,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2018-12-10T09:08:07+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
779,1704873,WHS3_45,COUNTRY,SUR,YEAR,AMR,Americas,,,2012,,,,,,,27,27.0,,,,2019-10-11T14:09:19+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
780,1705579,WHS3_45,COUNTRY,MDG,YEAR,AFR,Africa,,,2019,,,,,,,1283,1283.0,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
781,1708562,WHS3_45,COUNTRY,LAO,YEAR,WPR,Western Pacific,,,2017,,,,,,,90,90.0,,,,2018-12-10T09:08:08+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
782,1709010,WHS3_45,COUNTRY,DNK,YEAR,EUR,Europe,,,2015,,,,,,,0,0.0,,,,2019-10-11T13:32:17+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
783,1709093,WHS3_45,COUNTRY,MOZ,YEAR,AFR,Africa,,,2015,,,,,,,1335,1335.0,,,,2019-10-11T13:32:20+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
784,1714085,WHS3_45,COUNTRY,KNA,YEAR,AMR,Americas,,,2011,,,,,,,0,0.0,,,,2019-10-11T14:09:29+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
785,1717840,WHS3_45,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,22,22.0,,,,2019-10-07T13:37:52+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
786,1718294,WHS3_45,COUNTRY,SEN,YEAR,AFR,Africa,,,2016,,,,,,,332,332.0,,,,2019-10-11T13:32:25+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
787,1720115,WHS3_45,COUNTRY,MOZ,YEAR,AFR,Africa,,,2011,,,,,,,1097,1097.0,,,,2019-10-11T14:09:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
788,1730126,WHS3_45,COUNTRY,ALB,YEAR,EUR,Europe,,,2022,,,,,,,0,0.0,,,,2023-09-12T08:25:07+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
789,1730558,WHS3_45,COUNTRY,COD,YEAR,AFR,Africa,,,2011,,,,,,,3949,3949.0,,,,2019-10-11T14:15:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
790,1731342,WHS3_45,COUNTRY,COG,YEAR,AFR,Africa,,,2021,,,,,,,152,152.0,,,,2022-09-06T14:22:13+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
791,1733219,WHS3_45,COUNTRY,ARM,YEAR,EUR,Europe,,,2019,,,,,,,No data,,,,,2020-09-04T12:29:31+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
