,Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
0,1609153,WHS3_46,COUNTRY,COL,YEAR,AMR,Americas,,,2017,,,,,,,37,37.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1,1610123,WHS3_46,COUNTRY,MYS,YEAR,WPR,Western Pacific,,,1994,,,,,,,17,17.0,,,,2024-07-12T15:49:00.303+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
2,1610998,WHS3_46,COUNTRY,BDI,YEAR,AFR,Africa,,,1987,,,,,,,194,194.0,,,,2024-07-12T15:49:00.303+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
3,1611300,WHS3_46,COUNTRY,LTU,YEAR,EUR,Europe,,,1997,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
4,1611850,WHS3_46,COUNTRY,BRB,YEAR,AMR,Americas,,,2006,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
5,1612531,WHS3_46,COUNTRY,BEN,YEAR,AFR,Africa,,,2015,,,,,,,7,7.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6,1613560,WHS3_46,COUNTRY,BRA,YEAR,AMR,Americas,,,1993,,,,,,,1282,1282.0,,,,2024-07-12T15:49:00.303+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7,1613825,WHS3_46,COUNTRY,STP,YEAR,AFR,Africa,,,2004,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8,2826,WHS3_46,COUNTRY,COG,YEAR,AFR,Africa,,,2012,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9,4933,WHS3_46,COUNTRY,NGA,YEAR,AFR,Africa,,,1990,,,,,,,2703,2703.0,,,,2024-07-12T15:49:00.303+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
10,5066,WHS3_46,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,1996,,,,,,,44,44.0,,,,2024-07-12T15:49:00.303+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
11,5562,WHS3_46,COUNTRY,CZE,YEAR,EUR,Europe,,,1997,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
12,5743,WHS3_46,COUNTRY,AND,YEAR,EUR,Europe,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
13,6646,WHS3_46,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,1984,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
14,10160,WHS3_46,COUNTRY,SWZ,YEAR,AFR,Africa,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
15,10670,WHS3_46,COUNTRY,ISL,YEAR,EUR,Europe,,,1994,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
16,11498,WHS3_46,COUNTRY,TCD,YEAR,AFR,Africa,,,1981,,,,,,,286,286.0,,,,2024-07-12T15:49:00.303+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
17,11557,WHS3_46,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,1992,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
18,13347,WHS3_46,COUNTRY,CYP,YEAR,EUR,Europe,,,2011,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
19,13644,WHS3_46,COUNTRY,DMA,YEAR,AMR,Americas,,,2001,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
20,15061,WHS3_46,COUNTRY,CAN,YEAR,AMR,Americas,,,2023,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
21,15720,WHS3_46,COUNTRY,CAN,YEAR,AMR,Americas,,,1995,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
22,17788,WHS3_46,COUNTRY,BEN,YEAR,AFR,Africa,,,2005,,,,,,,12,12.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
23,17947,WHS3_46,COUNTRY,BOL,YEAR,AMR,Americas,,,2012,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
24,19972,WHS3_46,COUNTRY,HND,YEAR,AMR,Americas,,,1977,,,,,,,61,61.0,,,,2024-07-12T15:49:00.303+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
25,21536,WHS3_46,COUNTRY,LUX,YEAR,EUR,Europe,,,1976,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
26,23999,WHS3_46,GLOBAL,GLOBAL,YEAR,,,,,1998,,,,,,,20 469,20469.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
27,26800,WHS3_46,COUNTRY,TUR,YEAR,EUR,Europe,,,1987,,,,,,,116,116.0,,,,2024-07-12T15:49:00.303+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
28,27414,WHS3_46,REGION,SEAR,YEAR,,,,,2005,,,,,,,6773,6773.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
29,28071,WHS3_46,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,1993,,,,,,,24,24.0,,,,2024-07-12T15:49:00.303+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
30,29151,WHS3_46,COUNTRY,JAM,YEAR,AMR,Americas,,,2017,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
31,31594,WHS3_46,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,1980,,,,,,,16 227,16227.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
32,31874,WHS3_46,COUNTRY,FRA,YEAR,EUR,Europe,,,1995,,,,,,,24,24.0,,,,2024-07-12T15:49:00.303+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
33,31996,WHS3_46,COUNTRY,HKG,YEAR,,,,,1995,,,,,,,23,23.0,,,,2024-07-12T15:49:00.303+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
34,33417,WHS3_46,COUNTRY,GBR,YEAR,EUR,Europe,,,2015,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
35,33600,WHS3_46,COUNTRY,RUS,YEAR,EUR,Europe,,,2003,,,,,,,25,25.0,,,,2024-07-12T15:49:00.303+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
36,33925,WHS3_46,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,1982,,,,,,,15 847,15847.0,,,,2024-07-12T15:49:00.303+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
37,34043,WHS3_46,COUNTRY,CAN,YEAR,AMR,Americas,,,1981,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
38,35691,WHS3_46,COUNTRY,SLE,YEAR,AFR,Africa,,,1981,,,,,,,609,609.0,,,,2024-07-12T15:49:00.303+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
39,37466,WHS3_46,COUNTRY,PAN,YEAR,AMR,Americas,,,2008,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
40,37555,WHS3_46,COUNTRY,KOR,YEAR,WPR,Western Pacific,,,2013,,,,,,,22,22.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
41,39321,WHS3_46,COUNTRY,STP,YEAR,AFR,Africa,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
42,39508,WHS3_46,COUNTRY,ARG,YEAR,AMR,Americas,,,1993,,,,,,,32,32.0,,,,2024-07-12T15:49:00.303+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
43,40216,WHS3_46,COUNTRY,ISL,YEAR,EUR,Europe,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
44,40326,WHS3_46,COUNTRY,NAM,YEAR,AFR,Africa,,,2012,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
45,40995,WHS3_46,COUNTRY,CZE,YEAR,EUR,Europe,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
46,42373,WHS3_46,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,1976,,,,,,,11,11.0,,,,2024-07-12T15:49:00.303+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
47,43730,WHS3_46,COUNTRY,EST,YEAR,EUR,Europe,,,1996,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
48,45793,WHS3_46,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,1979,,,,,,,40,40.0,,,,2024-07-12T15:49:00.303+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
49,46209,WHS3_46,WORLDBANKINCOMEGROUP,WB_LI,YEAR,,,,,1981,,,,,,,14 908,14908.0,,,,2024-07-12T15:49:00.303+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
50,50025,WHS3_46,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
51,50590,WHS3_46,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,1999,,,,,,,25,25.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
52,50601,WHS3_46,COUNTRY,MLI,YEAR,AFR,Africa,,,2012,,,,,,,108,108.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
53,51429,WHS3_46,COUNTRY,USA,YEAR,AMR,Americas,,,2009,,,,,,,18,18.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
54,51823,WHS3_46,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
55,51958,WHS3_46,COUNTRY,BMU,YEAR,AMR,Americas,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
56,53269,WHS3_46,COUNTRY,NIC,YEAR,AMR,Americas,,,2001,,,,,,,10,10.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
57,54172,WHS3_46,COUNTRY,CHE,YEAR,EUR,Europe,,,1986,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
58,55075,WHS3_46,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
59,55667,WHS3_46,COUNTRY,XKX,YEAR,,,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
60,57459,WHS3_46,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
61,57735,WHS3_46,COUNTRY,MCO,YEAR,EUR,Europe,,,1978,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
62,57799,WHS3_46,COUNTRY,ARG,YEAR,AMR,Americas,,,1990,,,,,,,49,49.0,,,,2024-07-12T15:49:00.303+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
63,57835,WHS3_46,COUNTRY,GEO,YEAR,EUR,Europe,,,2023,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
64,57973,WHS3_46,COUNTRY,JOR,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
65,57994,WHS3_46,COUNTRY,SYR,YEAR,EMR,Eastern Mediterranean,,,1979,,,,,,,445,445.0,,,,2024-07-12T15:49:00.303+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
66,58475,WHS3_46,COUNTRY,TUR,YEAR,EUR,Europe,,,1988,,,,,,,104,104.0,,,,2024-07-12T15:49:00.303+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
67,59954,WHS3_46,COUNTRY,IDN,YEAR,SEAR,South-East Asia,,,1983,,,,,,,3277,3277.0,,,,2024-07-12T15:49:00.303+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
68,60871,WHS3_46,COUNTRY,LUX,YEAR,EUR,Europe,,,2000,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
69,61982,WHS3_46,COUNTRY,ERI,YEAR,AFR,Africa,,,1995,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
70,63878,WHS3_46,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2011,,,,,,,38,38.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
71,64971,WHS3_46,COUNTRY,TCA,YEAR,AMR,Americas,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
72,65671,WHS3_46,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,1988,,,,,,,30,30.0,,,,2024-07-12T15:49:00.303+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
73,66174,WHS3_46,COUNTRY,TUR,YEAR,EUR,Europe,,,1998,,,,,,,60,60.0,,,,2024-07-12T15:49:00.303+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
74,66721,WHS3_46,COUNTRY,DZA,YEAR,AFR,Africa,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
75,67154,WHS3_46,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,,2014,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
76,68894,WHS3_46,COUNTRY,BFA,YEAR,AFR,Africa,,,2007,,,,,,,13,13.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
77,69547,WHS3_46,COUNTRY,ISR,YEAR,EUR,Europe,,,2007,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
78,69739,WHS3_46,COUNTRY,HUN,YEAR,EUR,Europe,,,1995,,,,,,,14,14.0,,,,2024-07-12T15:49:00.303+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
79,69997,WHS3_46,COUNTRY,BRB,YEAR,AMR,Americas,,,1984,,,,,,,10,10.0,,,,2024-07-12T15:49:00.303+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
80,70001,WHS3_46,COUNTRY,GNQ,YEAR,AFR,Africa,,,1986,,,,,,,2,2.0,,,,2024-07-12T15:49:00.303+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
81,70865,WHS3_46,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2008,,,,,,,308,308.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
82,75109,WHS3_46,COUNTRY,BLZ,YEAR,AMR,Americas,,,1990,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
83,75126,WHS3_46,COUNTRY,ETH,YEAR,AFR,Africa,,,1988,,,,,,,210,210.0,,,,2024-07-12T15:49:00.303+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
84,75426,WHS3_46,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2008,,,,,,,1786,1786.0,,,,2024-07-12T15:49:00.303+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
85,78819,WHS3_46,COUNTRY,GNB,YEAR,AFR,Africa,,,2007,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
86,79275,WHS3_46,COUNTRY,KIR,YEAR,WPR,Western Pacific,,,1997,,,,,,,16,16.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
87,79641,WHS3_46,COUNTRY,KAZ,YEAR,EUR,Europe,,,2012,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
88,81695,WHS3_46,COUNTRY,IRQ,YEAR,EMR,Eastern Mediterranean,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
89,82065,WHS3_46,COUNTRY,DNK,YEAR,EUR,Europe,,,2009,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
90,83342,WHS3_46,COUNTRY,COG,YEAR,AFR,Africa,,,1978,,,,,,,278,278.0,,,,2024-07-12T15:49:00.303+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
91,83676,WHS3_46,COUNTRY,GBR,YEAR,EUR,Europe,,,2002,,,,,,,7,7.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
92,84121,WHS3_46,COUNTRY,TUR,YEAR,EUR,Europe,,,1979,,,,,,,1051,1051.0,,,,2024-07-12T15:49:00.303+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
93,84412,WHS3_46,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,,1976,,,,,,,674,674.0,,,,2024-07-12T15:49:00.303+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
94,84725,WHS3_46,COUNTRY,TUR,YEAR,EUR,Europe,,,1996,,,,,,,61,61.0,,,,2024-07-12T15:49:00.303+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
95,85666,WHS3_46,COUNTRY,SWZ,YEAR,AFR,Africa,,,1999,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
96,86296,WHS3_46,COUNTRY,ZMB,YEAR,AFR,Africa,,,2022,,,,,,,50,50.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
97,86471,WHS3_46,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,1994,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
98,88703,WHS3_46,COUNTRY,GUY,YEAR,AMR,Americas,,,1976,,,,,,,8,8.0,,,,2024-07-12T15:49:00.303+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
99,89821,WHS3_46,COUNTRY,USA,YEAR,AMR,Americas,,,2011,,,,,,,37,37.0,,,,2024-07-12T15:49:00.303+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
100,90383,WHS3_46,COUNTRY,MMR,YEAR,SEAR,South-East Asia,,,1977,,,,,,,3113,3113.0,,,,2024-07-12T15:49:00.303+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
101,91243,WHS3_46,COUNTRY,SYC,YEAR,AFR,Africa,,,1981,,,,,,,5,5.0,,,,2024-07-12T15:49:00.303+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
102,91777,WHS3_46,COUNTRY,FJI,YEAR,WPR,Western Pacific,,,1990,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
103,91922,WHS3_46,COUNTRY,ESP,YEAR,EUR,Europe,,,1997,,,,,,,45,45.0,,,,2024-07-12T15:49:00.303+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
104,94458,WHS3_46,COUNTRY,MWI,YEAR,AFR,Africa,,,1999,,,,,,,6,6.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
105,94670,WHS3_46,REGION,SEAR,YEAR,,,,,1992,,,,,,,22 575,22575.0,,,,2024-07-12T15:49:00.303+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
106,95167,WHS3_46,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2009,,,,,,,276,276.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
107,95693,WHS3_46,COUNTRY,NGA,YEAR,AFR,Africa,,,2018,,,,,,,131,131.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
108,95744,WHS3_46,COUNTRY,ISR,YEAR,EUR,Europe,,,1978,,,,,,,4,4.0,,,,2024-07-12T15:49:00.303+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
109,96949,WHS3_46,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,,2018,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
110,96958,WHS3_46,COUNTRY,GRC,YEAR,EUR,Europe,,,1979,,,,,,,48,48.0,,,,2024-07-12T15:49:00.303+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
111,97353,WHS3_46,COUNTRY,VCT,YEAR,AMR,Americas,,,1978,,,,,,,3,3.0,,,,2024-07-12T15:49:00.303+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
112,97394,WHS3_46,COUNTRY,KWT,YEAR,EMR,Eastern Mediterranean,,,1980,,,,,,,15,15.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
113,98163,WHS3_46,COUNTRY,HUN,YEAR,EUR,Europe,,,1980,,,,,,,48,48.0,,,,2024-07-12T15:49:00.303+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
114,98456,WHS3_46,COUNTRY,FRA,YEAR,EUR,Europe,,,1975,,,,,,,317,317.0,,,,2024-07-12T15:49:00.303+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
115,101161,WHS3_46,COUNTRY,NER,YEAR,AFR,Africa,,,1977,,,,,,,349,349.0,,,,2024-07-12T15:49:00.303+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
116,102312,WHS3_46,COUNTRY,MRT,YEAR,AFR,Africa,,,2010,,,,,,,1,1.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
117,102332,WHS3_46,COUNTRY,MOZ,YEAR,AFR,Africa,,,1979,,,,,,,683,683.0,,,,2024-07-12T15:49:00.303+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
118,103162,WHS3_46,COUNTRY,CZE,YEAR,EUR,Europe,,,2020,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
119,103402,WHS3_46,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,,2020,,,,,,,232,232.0,,,,2024-07-12T15:49:00.303+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
120,103702,WHS3_46,COUNTRY,JAM,YEAR,AMR,Americas,,,1975,,,,,,,51,51.0,,,,2024-07-12T15:49:00.303+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
