,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2091,4441956,WHS3_53,COUNTRY,PAN,AMR,YEAR,Americas,,,2007,,,,,,,207,207.0,,,,2024-07-12T15:49:00.303+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2092,4506222,WHS3_53,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2005,,,,,,,5410,5410.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2093,4507187,WHS3_53,REGION,AMR,,YEAR,,,,2014,,,,,,,18 377,18377.0,,,,2024-07-12T15:49:00.303+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2094,4507796,WHS3_53,COUNTRY,MEX,AMR,YEAR,Americas,,,2012,,,,,,,5683,5683.0,,,,2024-07-12T15:49:00.303+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2095,4507800,WHS3_53,COUNTRY,TCA,AMR,YEAR,Americas,,,2023,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2096,4445043,WHS3_53,COUNTRY,LCA,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2097,4447269,WHS3_53,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,2005,,,,,,,240,240.0,,,,2024-07-12T15:49:00.303+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2098,4453755,WHS3_53,COUNTRY,MLT,EUR,YEAR,Europe,,,2018,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2099,4523441,WHS3_53,COUNTRY,ALB,EUR,YEAR,Europe,,,2002,,,,,,,3124,3124.0,,,,2024-07-12T15:49:00.303+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2100,4526616,WHS3_53,COUNTRY,GRC,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2101,4528285,WHS3_53,COUNTRY,SVK,EUR,YEAR,Europe,,,1999,,,,,,,44,44.0,,,,2024-07-12T15:49:00.303+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2102,4531573,WHS3_53,COUNTRY,NER,AFR,YEAR,Africa,,,2021,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2103,4532878,WHS3_53,COUNTRY,ISR,EUR,YEAR,Europe,,,2010,,,,,,,4923,4923.0,,,,2024-07-12T15:49:00.303+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2104,4535864,WHS3_53,COUNTRY,ALB,EUR,YEAR,Europe,,,2001,,,,,,,1414,1414.0,,,,2024-07-12T15:49:00.303+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2105,4538159,WHS3_53,COUNTRY,CYM,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2024-07-12T15:49:00.303+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2106,4538336,WHS3_53,COUNTRY,KAZ,EUR,YEAR,Europe,,,2009,,,,,,,131,131.0,,,,2024-07-12T15:49:00.303+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
